ProductKey;OrderDateKey;CustomerKey;SalesTerritoryKey;OrderNumber;Quantity;Discount;TotalCost;SalesAmount;Freight
479;20130415;20999;9;SO56261;1;0;3,3623;8,99;0,2248
477;20130415;20999;9;SO56261;1;0;1,8663;4,99;0,1248
606;20130415;28210;9;SO56262;1;0;343,6496;539,99;13,4998
467;20130415;28210;9;SO56262;1;0;9,1593;24,49;0,6123
584;20130415;20987;9;SO56263;1;0;343,6496;539,99;13,4998
479;20130415;20987;9;SO56263;1;0;3,3623;8,99;0,2248
477;20130415;20987;9;SO56263;1;0;1,8663;4,99;0,1248
564;20130415;29194;9;SO56264;1;0;1481,9379;2384,07;59,6018
222;20130415;29194;9;SO56264;1;0;13,0863;34,99;0,8748
378;20130415;19560;9;SO56265;1;0;1554,9479;2443,35;61,0838
540;20130415;19560;9;SO56265;1;0;12,1924;32,60;0,815
529;20130415;19560;9;SO56265;1;0;1,4923;3,99;0,0998
217;20130415;19560;9;SO56265;1;0;13,0863;34,99;0,8748
463;20130415;19560;9;SO56265;1;0;9,1593;24,49;0,6123
376;20130415;19576;9;SO56266;1;0;1554,9479;2443,35;61,0838
529;20130415;19576;9;SO56266;1;0;1,4923;3,99;0,0998
540;20130415;19576;9;SO56266;1;0;12,1924;32,60;0,815
374;20130415;18929;9;SO56267;1;0;1554,9479;2443,35;61,0838
484;20130415;18929;9;SO56267;1;0;2,9733;7,95;0,1988
353;20130415;11472;9;SO56268;1;0;1265,6195;2319,99;57,9998
480;20130415;11472;9;SO56268;1;0;0,8565;2,29;0,0573
363;20130415;11151;9;SO56269;1;0;1251,9813;2294,99;57,3748
485;20130415;11151;9;SO56269;1;0;8,2205;21,98;0,5495
480;20130415;11151;9;SO56269;1;0;0,8565;2,29;0,0573
353;20130415;12346;9;SO56270;1;0;1265,6195;2319,99;57,9998
222;20130415;12346;9;SO56270;1;0;13,0863;34,99;0,8748
605;20130415;21336;6;SO56271;1;0;343,6496;539,99;13,4998
479;20130415;21336;6;SO56271;1;0;3,3623;8,99;0,2248
484;20130415;21336;6;SO56271;1;0;2,9733;7,95;0,1988
382;20130415;19891;1;SO56272;1;0;713,0798;1120,49;28,0123
491;20130415;19891;1;SO56272;1;0;41,5723;53,99;1,3498
357;20130414;12645;10;SO56188;1;0;1265,6195;2319,99;57,9998
537;20130414;12645;10;SO56188;1;0;13,09;35,00;0,875
480;20130414;12645;10;SO56188;1;0;0,8565;2,29;0,0573
538;20130414;19587;9;SO56189;1;0;8,0373;21,49;0,5373
528;20130414;21283;9;SO56190;1;0;1,8663;4,99;0,1248
485;20130414;21283;9;SO56190;1;0;8,2205;21,98;0,5495
214;20130414;21283;9;SO56190;1;0;13,0863;34,99;0,8748
489;20130414;21283;9;SO56190;1;0;41,5723;53,99;1,3498
225;20130414;21283;9;SO56190;1;0;6,9223;8,99;0,2248
225;20130414;14099;9;SO56191;1;0;6,9223;8,99;0,2248
530;20130414;14099;9;SO56191;1;0;1,8663;4,99;0,1248
475;20130414;27360;9;SO56192;1;0;26,1763;69,99;1,7498
380;20130414;20173;10;SO56193;1;0;1554,9479;2443,35;61,0838
529;20130414;20173;10;SO56193;1;0;1,4923;3,99;0,0998
540;20130414;20173;10;SO56193;1;0;12,1924;32,60;0,815
480;20130414;20173;10;SO56193;1;0;0,8565;2,29;0,0573
529;20130414;29105;4;SO56194;1;0;1,4923;3,99;0,0998
480;20130414;29105;4;SO56194;1;0;0,8565;2,29;0,0573
529;20130414;11195;1;SO56195;1;0;1,4923;3,99;0,0998
480;20130414;11195;1;SO56195;1;0;0,8565;2,29;0,0573
530;20130414;27210;4;SO56196;1;0;1,8663;4,99;0,1248
480;20130414;27210;4;SO56196;1;0;0,8565;2,29;0,0573
530;20130414;11277;6;SO56197;1;0;1,8663;4,99;0,1248
480;20130414;11277;6;SO56197;1;0;0,8565;2,29;0,0573
484;20130414;11277;6;SO56197;1;0;2,9733;7,95;0,1988
536;20130414;23697;1;SO56198;1;0;11,2163;29,99;0,7498
528;20130414;23697;1;SO56198;1;0;1,8663;4,99;0,1248
222;20130414;23697;1;SO56198;1;0;13,0863;34,99;0,8748
540;20130414;14723;6;SO56199;1;0;12,1924;32,60;0,815
536;20130414;22215;4;SO56200;1;0;11,2163;29,99;0,7498
477;20130414;22215;4;SO56200;1;0;1,8663;4,99;0,1248
222;20130414;22215;4;SO56200;1;0;13,0863;34,99;0,8748
482;20130414;22215;4;SO56200;1;0;3,3623;8,99;0,2248
474;20130414;18675;4;SO56201;1;0;26,1763;69,99;1,7498
482;20130414;18675;4;SO56201;1;0;3,3623;8,99;0,2248
228;20130414;18675;4;SO56201;1;0;38,4923;49,99;1,2498
477;20130414;25347;6;SO56202;1;0;1,8663;4,99;0,1248
487;20130414;25347;6;SO56202;1;0;20,5663;54,99;1,3748
477;20130414;17170;4;SO56203;1;0;1,8663;4,99;0,1248
482;20130414;17170;4;SO56203;1;0;3,3623;8,99;0,2248
528;20130414;15385;1;SO56204;1;0;1,8663;4,99;0,1248
480;20130414;15385;1;SO56204;1;0;0,8565;2,29;0,0573
528;20130414;14903;4;SO56205;1;0;1,8663;4,99;0,1248
485;20130414;14903;4;SO56205;1;0;8,2205;21,98;0,5495
217;20130414;14903;4;SO56205;1;0;13,0863;34,99;0,8748
485;20130414;14828;8;SO56206;1;0;8,2205;21,98;0,5495
488;20130414;14828;8;SO56206;1;0;41,5723;53,99;1,3498
535;20130414;17895;10;SO56207;1;0;9,3463;24,99;0,6248
528;20130414;17895;10;SO56207;1;0;1,8663;4,99;0,1248
539;20130414;19328;10;SO56208;1;0;9,3463;24,99;0,6248
480;20130414;19328;10;SO56208;1;0;0,8565;2,29;0,0573
538;20130414;26889;8;SO56209;1;0;8,0373;21,49;0,5373
225;20130414;26889;8;SO56209;1;0;6,9223;8,99;0,2248
530;20130414;17879;10;SO56210;1;0;1,8663;4,99;0,1248
237;20130414;17879;10;SO56210;1;0;38,4923;49,99;1,2498
485;20130414;13227;4;SO56211;1;0;8,2205;21,98;0,5495
234;20130414;13227;4;SO56211;1;0;38,4923;49,99;1,2498
600;20130414;21768;6;SO56212;1;0;294,5797;539,99;13,4998
592;20130414;15865;4;SO56213;1;0;308,2179;564,99;14,1248
478;20130414;15865;4;SO56213;1;0;3,7363;9,99;0,2498
477;20130414;15865;4;SO56213;1;0;1,8663;4,99;0,1248
491;20130414;15865;4;SO56213;1;0;41,5723;53,99;1,3498
355;20130414;13189;4;SO56214;1;0;1265,6195;2319,99;57,9998
480;20130414;13189;4;SO56214;1;0;0,8565;2,29;0,0573
561;20130414;29293;9;SO56215;1;0;1481,9379;2384,07;59,6018
376;20130414;19556;9;SO56216;1;0;1554,9479;2443,35;61,0838
477;20130414;19556;9;SO56216;1;0;1,8663;4,99;0,1248
479;20130414;19556;9;SO56216;1;0;3,3623;8,99;0,2248
566;20130414;26344;4;SO56217;1;0;461,4448;742,35;18,5588
361;20130414;12340;9;SO56218;1;0;1251,9813;2294,99;57,3748
477;20130414;12340;9;SO56218;1;0;1,8663;4,99;0,1248
225;20130414;12340;9;SO56218;1;0;6,9223;8,99;0,2248
478;20130414;12340;9;SO56218;1;0;3,7363;9,99;0,2498
563;20130414;24348;4;SO56219;1;0;1481,9379;2384,07;59,6018
214;20130414;24348;4;SO56219;1;0;13,0863;34,99;0,8748
465;20130414;24348;4;SO56219;1;0;9,1593;24,49;0,6123
225;20130414;24819;1;SO56220;1;0;6,9223;8,99;0,2248
574;20130414;24819;1;SO56220;1;0;1481,9379;2384,07;59,6018
605;20130414;22879;4;SO56221;1;0;343,6496;539,99;13,4998
477;20130414;22879;4;SO56221;1;0;1,8663;4,99;0,1248
225;20130414;22879;4;SO56221;1;0;6,9223;8,99;0,2248
479;20130414;22879;4;SO56221;1;0;3,3623;8,99;0,2248
584;20130414;22088;4;SO56222;1;0;343,6496;539,99;13,4998
225;20130414;22088;4;SO56222;1;0;6,9223;8,99;0,2248
538;20130414;22088;4;SO56222;1;0;8,0373;21,49;0,5373
382;20130414;23760;10;SO56223;1;0;713,0798;1120,49;28,0123
491;20130414;23760;10;SO56223;1;0;41,5723;53,99;1,3498
225;20130414;23760;10;SO56223;1;0;6,9223;8,99;0,2248
562;20130414;24153;7;SO56224;1;0;1481,9379;2384,07;59,6018
530;20130414;24153;7;SO56224;1;0;1,8663;4,99;0,1248
541;20130414;24153;7;SO56224;1;0;10,8423;28,99;0,7248
384;20130413;24912;9;SO56125;1;0;713,0798;1120,49;28,0123
353;20130413;11615;10;SO56126;1;0;1265,6195;2319,99;57,9998
485;20130413;11615;10;SO56126;1;0;8,2205;21,98;0,5495
478;20130413;11615;10;SO56126;1;0;3,7363;9,99;0,2498
477;20130413;11615;10;SO56126;1;0;1,8663;4,99;0,1248
363;20130413;12648;10;SO56127;1;0;1251,9813;2294,99;57,3748
485;20130413;12648;10;SO56127;1;0;8,2205;21,98;0,5495
482;20130413;12648;10;SO56127;1;0;3,3623;8,99;0,2248
577;20130413;14070;9;SO56128;1;0;755,1508;1214,85;30,3713
217;20130413;14070;9;SO56128;1;0;13,0863;34,99;0,8748
539;20130413;15795;9;SO56129;1;0;9,3463;24,99;0,6248
529;20130413;15795;9;SO56129;1;0;1,4923;3,99;0,0998
214;20130413;15795;9;SO56129;1;0;13,0863;34,99;0,8748
463;20130413;15795;9;SO56129;1;0;9,1593;24,49;0,6123
530;20130413;14686;9;SO56130;1;0;1,8663;4,99;0,1248
487;20130413;14686;9;SO56130;1;0;20,5663;54,99;1,3748
477;20130413;25012;9;SO56131;1;0;1,8663;4,99;0,1248
478;20130413;25012;9;SO56131;1;0;3,7363;9,99;0,2498
214;20130413;25012;9;SO56131;1;0;13,0863;34,99;0,8748
463;20130413;25012;9;SO56131;1;0;9,1593;24,49;0,6123
530;20130413;15212;9;SO56132;1;0;1,8663;4,99;0,1248
580;20130413;11249;8;SO56133;1;0;1082,51;1700,99;42,5248
231;20130413;11249;8;SO56133;1;0;38,4923;49,99;1,2498
225;20130413;11249;8;SO56133;1;0;6,9223;8,99;0,2248
583;20130413;25305;8;SO56134;1;0;1082,51;1700,99;42,5248
539;20130413;25305;8;SO56134;1;0;9,3463;24,99;0,6248
225;20130413;11670;4;SO56135;1;0;6,9223;8,99;0,2248
491;20130413;11670;4;SO56135;1;0;41,5723;53,99;1,3498
529;20130413;11081;4;SO56136;1;0;1,4923;3,99;0,0998
488;20130413;11081;4;SO56136;1;0;41,5723;53,99;1,3498
225;20130413;11081;4;SO56136;1;0;6,9223;8,99;0,2248
529;20130413;11013;1;SO56137;1;0;1,4923;3,99;0,0998
217;20130413;11013;1;SO56137;1;0;13,0863;34,99;0,8748
530;20130413;27382;4;SO56138;1;0;1,8663;4,99;0,1248
541;20130413;27382;4;SO56138;1;0;10,8423;28,99;0,7248
480;20130413;27382;4;SO56138;1;0;0,8565;2,29;0,0573
529;20130413;27218;4;SO56139;1;0;1,4923;3,99;0,0998
480;20130413;27218;4;SO56139;1;0;0,8565;2,29;0,0573
538;20130413;27023;1;SO56140;1;0;8,0373;21,49;0,5373
529;20130413;27023;1;SO56140;1;0;1,4923;3,99;0,0998
217;20130413;27023;1;SO56140;1;0;13,0863;34,99;0,8748
528;20130413;25259;1;SO56141;1;0;1,8663;4,99;0,1248
535;20130413;25259;1;SO56141;1;0;9,3463;24,99;0,6248
480;20130413;25259;1;SO56141;1;0;0,8565;2,29;0,0573
540;20130413;24451;1;SO56142;1;0;12,1924;32,60;0,815
529;20130413;24451;1;SO56142;1;0;1,4923;3,99;0,0998
480;20130413;24451;1;SO56142;1;0;0,8565;2,29;0,0573
540;20130413;24830;1;SO56143;1;0;12,1924;32,60;0,815
529;20130413;24830;1;SO56143;1;0;1,4923;3,99;0,0998
222;20130413;24830;1;SO56143;1;0;13,0863;34,99;0,8748
463;20130413;24830;1;SO56143;1;0;9,1593;24,49;0,6123
540;20130413;24991;1;SO56144;1;0;12,1924;32,60;0,815
480;20130413;24991;1;SO56144;1;0;0,8565;2,29;0,0573
540;20130413;24813;4;SO56145;1;0;12,1924;32,60;0,815
529;20130413;24813;4;SO56145;1;0;1,4923;3,99;0,0998
217;20130413;24813;4;SO56145;1;0;13,0863;34,99;0,8748
535;20130413;26542;1;SO56146;1;0;9,3463;24,99;0,6248
480;20130413;26542;1;SO56146;1;0;0,8565;2,29;0,0573
535;20130413;11331;6;SO56147;1;0;9,3463;24,99;0,6248
480;20130413;11331;6;SO56147;1;0;0,8565;2,29;0,0573
535;20130413;24928;4;SO56148;1;0;9,3463;24,99;0,6248
480;20130413;24928;4;SO56148;1;0;0,8565;2,29;0,0573
536;20130413;22122;1;SO56149;1;0;11,2163;29,99;0,7498
528;20130413;22122;1;SO56149;1;0;1,8663;4,99;0,1248
467;20130413;22122;1;SO56149;1;0;9,1593;24,49;0,6123
214;20130413;22122;1;SO56149;1;0;13,0863;34,99;0,8748
536;20130413;12964;6;SO56150;1;0;11,2163;29,99;0,7498
478;20130413;20676;4;SO56151;1;0;3,7363;9,99;0,2498
477;20130413;20676;4;SO56151;1;0;1,8663;4,99;0,1248
477;20130413;18546;5;SO56152;1;0;1,8663;4,99;0,1248
467;20130413;18546;5;SO56152;1;0;9,1593;24,49;0,6123
477;20130413;17033;4;SO56153;1;0;1,8663;4,99;0,1248
463;20130413;17033;4;SO56153;1;0;9,1593;24,49;0,6123
477;20130413;24489;6;SO56154;1;0;1,8663;4,99;0,1248
471;20130413;19641;1;SO56155;1;0;23,749;63,50;1,5875
477;20130413;19641;1;SO56155;1;0;1,8663;4,99;0,1248
477;20130413;24763;6;SO56156;1;0;1,8663;4,99;0,1248
485;20130413;13899;1;SO56157;1;0;8,2205;21,98;0,5495
485;20130413;20299;6;SO56158;1;0;8,2205;21,98;0,5495
217;20130413;20299;6;SO56158;1;0;13,0863;34,99;0,8748
528;20130413;16055;8;SO56159;1;0;1,8663;4,99;0,1248
485;20130413;16055;8;SO56159;1;0;8,2205;21,98;0,5495
478;20130413;16055;8;SO56159;1;0;3,7363;9,99;0,2498
467;20130413;16055;8;SO56159;1;0;9,1593;24,49;0,6123
477;20130413;16055;8;SO56159;1;0;1,8663;4,99;0,1248
485;20130413;18186;10;SO56160;1;0;8,2205;21,98;0,5495
472;20130413;18186;10;SO56160;1;0;23,749;63,50;1,5875
225;20130413;14545;10;SO56161;1;0;6,9223;8,99;0,2248
476;20130413;14545;10;SO56161;1;0;26,1763;69,99;1,7498
540;20130413;14529;10;SO56162;1;0;12,1924;32,60;0,815
529;20130413;14529;10;SO56162;1;0;1,4923;3,99;0,0998
486;20130413;14529;10;SO56162;1;0;59,466;159,00;3,975
540;20130413;13814;10;SO56163;1;0;12,1924;32,60;0,815
237;20130413;13814;10;SO56163;1;0;38,4923;49,99;1,2498
465;20130413;13814;10;SO56163;1;0;9,1593;24,49;0,6123
529;20130413;19921;8;SO56164;1;0;1,4923;3,99;0,0998
539;20130413;19921;8;SO56164;1;0;9,3463;24,99;0,6248
222;20130413;19921;8;SO56164;1;0;13,0863;34,99;0,8748
541;20130413;22698;7;SO56165;1;0;10,8423;28,99;0,7248
530;20130413;22698;7;SO56165;1;0;1,8663;4,99;0,1248
222;20130413;22698;7;SO56165;1;0;13,0863;34,99;0,8748
530;20130413;24109;7;SO56166;1;0;1,8663;4,99;0,1248
528;20130413;11807;4;SO56167;1;0;1,8663;4,99;0,1248
537;20130413;11807;4;SO56167;1;0;13,09;35,00;0,875
463;20130413;11807;4;SO56167;1;0;9,1593;24,49;0,6123
214;20130413;11807;4;SO56167;1;0;13,0863;34,99;0,8748
528;20130413;13860;6;SO56168;1;0;1,8663;4,99;0,1248
537;20130413;13860;6;SO56168;1;0;13,09;35,00;0,875
537;20130413;11744;4;SO56169;1;0;13,09;35,00;0,875
480;20130413;11744;4;SO56169;1;0;0,8565;2,29;0,0573
528;20130413;12533;1;SO56170;1;0;1,8663;4,99;0,1248
537;20130413;12533;1;SO56170;1;0;13,09;35,00;0,875
486;20130413;12533;1;SO56170;1;0;59,466;159,00;3,975
478;20130413;14196;10;SO56171;1;0;3,7363;9,99;0,2498
477;20130413;14196;10;SO56171;1;0;1,8663;4,99;0,1248
491;20130413;14196;10;SO56171;1;0;41,5723;53,99;1,3498
479;20130413;11399;7;SO56172;1;0;3,3623;8,99;0,2248
477;20130413;11399;7;SO56172;1;0;1,8663;4,99;0,1248
591;20130413;19128;4;SO56173;1;0;308,2179;564,99;14,1248
478;20130413;19128;4;SO56173;1;0;3,7363;9,99;0,2498
477;20130413;19128;4;SO56173;1;0;1,8663;4,99;0,1248
487;20130413;19128;4;SO56173;1;0;20,5663;54,99;1,3748
484;20130413;19128;4;SO56173;1;0;2,9733;7,95;0,1988
361;20130413;13328;6;SO56174;1;0;1251,9813;2294,99;57,3748
478;20130413;13328;6;SO56174;1;0;3,7363;9,99;0,2498
477;20130413;13328;6;SO56174;1;0;1,8663;4,99;0,1248
353;20130413;12942;4;SO56175;1;0;1265,6195;2319,99;57,9998
355;20130413;11541;1;SO56176;1;0;1265,6195;2319,99;57,9998
537;20130413;11541;1;SO56176;1;0;13,09;35,00;0,875
528;20130413;11541;1;SO56176;1;0;1,8663;4,99;0,1248
222;20130413;11541;1;SO56176;1;0;13,0863;34,99;0,8748
357;20130413;12707;1;SO56177;1;0;1265,6195;2319,99;57,9998
478;20130413;12707;1;SO56177;1;0;3,7363;9,99;0,2498
477;20130413;12707;1;SO56177;1;0;1,8663;4,99;0,1248
217;20130413;12707;1;SO56177;1;0;13,0863;34,99;0,8748
579;20130413;17984;8;SO56178;1;0;755,1508;1214,85;30,3713
217;20130413;17984;8;SO56178;1;0;13,0863;34,99;0,8748
576;20130413;29114;9;SO56179;1;0;1481,9379;2384,07;59,6018
573;20130413;29115;9;SO56180;1;0;1481,9379;2384,07;59,6018
477;20130413;29115;9;SO56180;1;0;1,8663;4,99;0,1248
479;20130413;29115;9;SO56180;1;0;3,3623;8,99;0,2248
225;20130413;29115;9;SO56180;1;0;6,9223;8,99;0,2248
482;20130413;29183;9;SO56181;1;0;3,3623;8,99;0,2248
574;20130413;29183;9;SO56181;1;0;1481,9379;2384,07;59,6018
605;20130413;22875;4;SO56182;1;0;343,6496;539,99;13,4998
477;20130413;22875;4;SO56182;1;0;1,8663;4,99;0,1248
479;20130413;22875;4;SO56182;1;0;3,3623;8,99;0,2248
480;20130413;22875;4;SO56182;1;0;0,8565;2,29;0,0573
584;20130413;22082;4;SO56183;1;0;343,6496;539,99;13,4998
214;20130413;22082;4;SO56183;1;0;13,0863;34,99;0,8748
604;20130413;22045;1;SO56184;1;0;343,6496;539,99;13,4998
479;20130413;22045;1;SO56184;1;0;3,3623;8,99;0,2248
477;20130413;22045;1;SO56184;1;0;1,8663;4,99;0,1248
484;20130413;22045;1;SO56184;1;0;2,9733;7,95;0,1988
388;20130413;18580;6;SO56185;1;0;713,0798;1120,49;28,0123
228;20130413;18580;6;SO56185;1;0;38,4923;49,99;1,2498
564;20130413;15117;8;SO56186;1;0;1481,9379;2384,07;59,6018
477;20130413;15117;8;SO56186;1;0;1,8663;4,99;0,1248
479;20130413;15117;8;SO56186;1;0;3,3623;8,99;0,2248
570;20130413;13973;9;SO56187;1;0;461,4448;742,35;18,5588
479;20130413;13973;9;SO56187;1;0;3,3623;8,99;0,2248
477;20130413;13973;9;SO56187;1;0;1,8663;4,99;0,1248
484;20130413;13973;9;SO56187;1;0;2,9733;7,95;0,1988
483;20130412;12192;1;SO56068;1;0;44,88;120,00;3,00
485;20130412;18733;9;SO56069;1;0;8,2205;21,98;0,5495
537;20130412;22843;9;SO56070;1;0;13,09;35,00;0,875
481;20130412;22843;9;SO56070;1;0;3,3623;8,99;0,2248
528;20130412;22843;9;SO56070;1;0;1,8663;4,99;0,1248
530;20130412;14307;9;SO56071;1;0;1,8663;4,99;0,1248
222;20130412;15798;9;SO56072;1;0;13,0863;34,99;0,8748
541;20130412;16023;9;SO56073;1;0;10,8423;28,99;0,7248
530;20130412;16023;9;SO56073;1;0;1,8663;4,99;0,1248
487;20130412;16023;9;SO56073;1;0;20,5663;54,99;1,3748
484;20130412;16023;9;SO56073;1;0;2,9733;7,95;0,1988
541;20130412;27388;1;SO56074;1;0;10,8423;28,99;0,7248
530;20130412;27388;1;SO56074;1;0;1,8663;4,99;0,1248
237;20130412;27388;1;SO56074;1;0;38,4923;49,99;1,2498
530;20130412;27914;4;SO56075;1;0;1,8663;4,99;0,1248
222;20130412;27914;4;SO56075;1;0;13,0863;34,99;0,8748
528;20130412;26335;4;SO56076;1;0;1,8663;4,99;0,1248
535;20130412;26335;4;SO56076;1;0;9,3463;24,99;0,6248
463;20130412;26335;4;SO56076;1;0;9,1593;24,49;0,6123
222;20130412;26335;4;SO56076;1;0;13,0863;34,99;0,8748
528;20130412;11641;6;SO56077;1;0;1,8663;4,99;0,1248
536;20130412;11641;6;SO56077;1;0;11,2163;29,99;0,7498
217;20130412;11641;6;SO56077;1;0;13,0863;34,99;0,8748
540;20130412;23797;4;SO56078;1;0;12,1924;32,60;0,815
214;20130412;23797;4;SO56078;1;0;13,0863;34,99;0,8748
478;20130412;22068;4;SO56079;1;0;3,7363;9,99;0,2498
477;20130412;22068;4;SO56079;1;0;1,8663;4,99;0,1248
225;20130412;22068;4;SO56079;1;0;6,9223;8,99;0,2248
528;20130412;23002;1;SO56080;1;0;1,8663;4,99;0,1248
536;20130412;23002;1;SO56080;1;0;11,2163;29,99;0,7498
485;20130412;23002;1;SO56080;1;0;8,2205;21,98;0,5495
480;20130412;23002;1;SO56080;1;0;0,8565;2,29;0,0573
484;20130412;23002;1;SO56080;1;0;2,9733;7,95;0,1988
478;20130412;21294;4;SO56081;1;0;3,7363;9,99;0,2498
478;20130412;20789;4;SO56082;1;0;3,7363;9,99;0,2498
477;20130412;20789;4;SO56082;1;0;1,8663;4,99;0,1248
465;20130412;20789;4;SO56082;1;0;9,1593;24,49;0,6123
225;20130412;19886;1;SO56083;1;0;6,9223;8,99;0,2248
474;20130412;19886;1;SO56083;1;0;26,1763;69,99;1,7498
474;20130412;11505;6;SO56084;1;0;26,1763;69,99;1,7498
490;20130412;11505;6;SO56084;1;0;41,5723;53,99;1,3498
474;20130412;20127;1;SO56085;1;0;26,1763;69,99;1,7498
475;20130412;19833;1;SO56086;1;0;26,1763;69,99;1,7498
476;20130412;11641;6;SO56087;1;0;26,1763;69,99;1,7498
237;20130412;11641;6;SO56087;1;0;38,4923;49,99;1,2498
463;20130412;11641;6;SO56087;1;0;9,1593;24,49;0,6123
477;20130412;25062;6;SO56088;1;0;1,8663;4,99;0,1248
225;20130412;25062;6;SO56088;1;0;6,9223;8,99;0,2248
528;20130412;14399;4;SO56089;1;0;1,8663;4,99;0,1248
528;20130412;14696;8;SO56090;1;0;1,8663;4,99;0,1248
537;20130412;14696;8;SO56090;1;0;13,09;35,00;0,875
480;20130412;14696;8;SO56090;1;0;0,8565;2,29;0,0573
529;20130412;14143;10;SO56091;1;0;1,4923;3,99;0,0998
540;20130412;14143;10;SO56091;1;0;12,1924;32,60;0,815
490;20130412;14143;10;SO56091;1;0;41,5723;53,99;1,3498
474;20130412;28539;7;SO56092;1;0;26,1763;69,99;1,7498
231;20130412;28539;7;SO56092;1;0;38,4923;49,99;1,2498
477;20130412;24858;10;SO56093;1;0;1,8663;4,99;0,1248
214;20130412;24858;10;SO56093;1;0;13,0863;34,99;0,8748
529;20130412;26218;10;SO56094;1;0;1,4923;3,99;0,0998
480;20130412;26218;10;SO56094;1;0;0,8565;2,29;0,0573
541;20130412;29409;8;SO56095;1;0;10,8423;28,99;0,7248
530;20130412;29409;8;SO56095;1;0;1,8663;4,99;0,1248
480;20130412;29409;8;SO56095;1;0;0,8565;2,29;0,0573
529;20130412;20962;7;SO56096;1;0;1,4923;3,99;0,0998
480;20130412;20962;7;SO56096;1;0;0,8565;2,29;0,0573
530;20130412;24693;7;SO56097;1;0;1,8663;4,99;0,1248
480;20130412;24693;7;SO56097;1;0;0,8565;2,29;0,0573
530;20130412;27336;8;SO56098;1;0;1,8663;4,99;0,1248
541;20130412;27336;8;SO56098;1;0;10,8423;28,99;0,7248
480;20130412;27336;8;SO56098;1;0;0,8565;2,29;0,0573
537;20130412;11784;6;SO56099;1;0;13,09;35,00;0,875
528;20130412;11784;6;SO56099;1;0;1,8663;4,99;0,1248
217;20130412;11784;6;SO56099;1;0;13,0863;34,99;0,8748
537;20130412;11687;4;SO56100;1;0;13,09;35,00;0,875
582;20130412;16970;1;SO56101;1;0;1082,51;1700,99;42,5248
489;20130412;16970;1;SO56101;1;0;41,5723;53,99;1,3498
581;20130412;16972;1;SO56102;1;0;1082,51;1700,99;42,5248
489;20130412;16972;1;SO56102;1;0;41,5723;53,99;1,3498
380;20130412;20345;4;SO56103;1;0;1554,9479;2443,35;61,0838
479;20130412;20345;4;SO56103;1;0;3,3623;8,99;0,2248
477;20130412;20345;4;SO56103;1;0;1,8663;4,99;0,1248
473;20130412;20345;4;SO56103;1;0;23,749;63,50;1,5875
589;20130412;13992;4;SO56104;1;0;419,7784;769,49;19,2373
536;20130412;13992;4;SO56104;1;0;11,2163;29,99;0,7498
480;20130412;13992;4;SO56104;1;0;0,8565;2,29;0,0573
590;20130412;14098;1;SO56105;1;0;419,7784;769,49;19,2373
485;20130412;14098;1;SO56105;1;0;8,2205;21,98;0,5495
488;20130412;14098;1;SO56105;1;0;41,5723;53,99;1,3498
357;20130412;12918;4;SO56106;1;0;1265,6195;2319,99;57,9998
569;20130412;27859;8;SO56107;1;0;461,4448;742,35;18,5588
214;20130412;27859;8;SO56107;1;0;13,0863;34,99;0,8748
570;20130412;27882;8;SO56108;1;0;461,4448;742,35;18,5588
479;20130412;27882;8;SO56108;1;0;3,3623;8,99;0,2248
477;20130412;27882;8;SO56108;1;0;1,8663;4,99;0,1248
214;20130412;27882;8;SO56108;1;0;13,0863;34,99;0,8748
606;20130412;20996;9;SO56109;1;0;343,6496;539,99;13,4998
538;20130412;20996;9;SO56109;1;0;8,0373;21,49;0,5373
480;20130412;20996;9;SO56109;1;0;0,8565;2,29;0,0573
484;20130412;20996;9;SO56109;1;0;2,9733;7,95;0,1988
563;20130412;28961;9;SO56110;1;0;1481,9379;2384,07;59,6018
217;20130412;28961;9;SO56110;1;0;13,0863;34,99;0,8748
231;20130412;28961;9;SO56110;1;0;38,4923;49,99;1,2498
482;20130412;28961;9;SO56110;1;0;3,3623;8,99;0,2248
372;20130412;19594;9;SO56111;1;0;1554,9479;2443,35;61,0838
378;20130412;19595;9;SO56112;1;0;1554,9479;2443,35;61,0838
479;20130412;19595;9;SO56112;1;0;3,3623;8,99;0,2248
477;20130412;19595;9;SO56112;1;0;1,8663;4,99;0,1248
217;20130412;19595;9;SO56112;1;0;13,0863;34,99;0,8748
467;20130412;19595;9;SO56112;1;0;9,1593;24,49;0,6123
353;20130412;12348;9;SO56113;1;0;1265,6195;2319,99;57,9998
478;20130412;12348;9;SO56113;1;0;3,7363;9,99;0,2498
477;20130412;12348;9;SO56113;1;0;1,8663;4,99;0,1248
222;20130412;12348;9;SO56113;1;0;13,0863;34,99;0,8748
489;20130412;12348;9;SO56113;1;0;41,5723;53,99;1,3498
361;20130412;12670;9;SO56114;1;0;1251,9813;2294,99;57,3748
485;20130412;12670;9;SO56114;1;0;8,2205;21,98;0,5495
214;20130412;12670;9;SO56114;1;0;13,0863;34,99;0,8748
566;20130412;24392;6;SO56115;1;0;461,4448;742,35;18,5588
225;20130412;24392;6;SO56115;1;0;6,9223;8,99;0,2248
570;20130412;28847;4;SO56116;1;0;461,4448;742,35;18,5588
217;20130412;28847;4;SO56116;1;0;13,0863;34,99;0,8748
560;20130412;25381;4;SO56117;1;0;755,1508;1214,85;30,3713
